t	x
3,725	0,438497193
3,7255	0,574029833
3,726	0,046936456
3,7265	-0,400223788
3,727	0,273689801
3,7275	-1,910670856
3,728	0,242296425
3,7285	2,897418492
3,729	0,05494007
3,7295	1,010581724
3,73	0,547297555
3,7305	-0,062742948
3,731	0,533429407
3,7315	-1,765207685
3,732	0,094205855
3,7325	2,720152461
3,733	0,158295919
3,7335	1,396527615
3,734	0,012570443
3,7345	-0,319870041
3,735	0,186483917
3,7355	-1,777890724
3,736	0,076520379
3,7365	2,866555403
3,737	0,704480226
3,7375	0,981104143
3,738	0,006133543
3,7385	0,517507519
3,739	0,975478826
3,7395	-1,590844767
3,74	0,561376959
3,7405	3,185750407
3,741	0,828899388
3,7415	0,674409862
3,742	0,367646231
3,7425	-0,024812484
3,743	0,884898748
3,7435	-1,660517284
3,744	0,456766541
3,7445	3,376184837
3,745	0,496530852
3,7455	1,353958579
3,746	0,773351535
3,7465	0,219913434
3,747	0,961978526
3,7475	-1,960511746
3,748	0,246483299
3,7485	3,345294282
3,749	0,310824353
3,7495	0,831204954
3,75	0,063841511
3,7505	0,522149278
3,751	0,031775324
3,7515	-1,702790357
3,752	0,843117247
3,7525	3,018001305
3,753	0,795319623
3,7535	0,549090174
3,754	0,55600965
3,7545	-0,335379701
3,755	0,951406056
3,7555	-2,19525858
3,756	0,977712059
3,7565	3,183323966
3,757	0,654791223
3,7575	0,918640582
3,758	0,822650118
3,7585	-0,283307085
3,759	0,871525114
3,7595	-2,167575901
3,76	0,173560509
3,7605	2,7186373
3,761	0,309742279
3,7615	0,915424873
3,762	0,528303136
3,7625	-0,213003778
3,763	0,480016891
3,7635	-1,79754253
3,764	0,18419414
3,7645	3,374855716
3,765	0,012561578
3,7655	1,274159498
3,766	0,653463732
3,7665	0,252123319
3,767	0,824594483
3,7675	-2,146884091
3,768	0,683947108
3,7685	2,627721796
3,769	0,465527687
3,7695	1,16654004
3,77	0,22364282
3,7705	0,392370591
3,771	0,438005167
3,7715	-1,750886588
3,772	0,469177849
3,7725	2,495464456
3,773	0,695968386
3,7735	1,219008779
3,774	0,924034041
3,7745	-0,05227346
3,775	0,451073052
3,7755	-2,159134913
3,776	0,456218809
3,7765	2,841112374
3,777	0,747940938
3,7775	1,030948008
3,778	0,983236351
3,7785	0,32427732
3,779	0,423189946
3,7795	-2,25141602
3,78	0,336441391
3,7805	2,910038869
3,781	0,43688997
3,7815	0,583683573
3,782	0,180757262
3,7825	0,460899196
3,783	0,224020666
3,7835	-1,960078691
3,784	0,396144271
3,7845	2,662915745
3,785	0,611345961
3,7855	1,094294731
3,786	0,717648498
3,7865	0,303286332
3,787	0,295144058
3,7875	-1,626895833
3,788	0,086135326
3,7885	2,953143174
3,789	0,768573317
3,7895	1,357394448
3,79	0,007344785
3,7905	-0,398080693
3,791	0,531952956
3,7915	-2,23422741
3,792	0,28018498
3,7925	3,403055939
3,793	0,430495264
3,7935	1,129783528
3,794	0,301322255
3,7945	-0,125633425
3,795	0,667340394
3,7955	-2,306545668
3,796	0,407320407
3,7965	2,451686035
3,797	0,338224952
3,7975	1,314935171
3,798	0,499507943
3,7985	0,19605168
3,799	0,157138322
3,7995	-2,387682473
3,8	0,888149898
3,8005	2,827608983
3,801	0,051565022
3,8015	1,268960305
3,802	0,476305646
3,8025	-0,262650483
3,803	0,688702829
3,8035	-1,429163566
3,804	0,213473869
3,8045	3,253556027
3,805	0,355328587
3,8055	0,89260568
3,806	0,867814978
3,8065	-0,410470323
3,807	0,529202808
3,8075	-1,99831819
3,808	0,150237826
3,8085	3,316039412
3,809	0,619449595
3,8095	1,248410226
3,81	0,586841458
3,8105	-0,19795801
3,811	0,796947363
3,8115	-1,770408005
3,812	0,312305653
3,8125	2,738105493
3,813	0,034200061
3,8135	0,464741337
3,814	0,528899492
3,8145	-0,196225713
3,815	0,800747152
3,8155	-2,372837348
3,816	0,80384417
3,8165	2,494087782
3,817	0,156515281
3,8175	0,435925695
3,818	0,779138113
3,8185	0,396652919
3,819	0,899511847
3,8195	-1,474020177
3,82	0,117304025
3,8205	2,953910162
3,821	0,657680482
3,8215	0,774926172
3,822	0,021806051
3,8225	0,110346152
3,823	0,752691723
3,8235	-1,440821698
3,824	0,021175881
3,8245	3,298713934
3,825	0,250780074
3,8255	0,862372466
3,826	0,383036348
3,8265	-0,403413351
3,827	0,536216893
3,8275	-2,197826767
3,828	0,162706295
3,8285	3,389436913
3,829	0,82639703
3,8295	0,466202093
3,83	0,903023269
3,8305	0,553601432
3,831	0,916737699
3,8315	-2,299416759
3,832	0,818094635
3,8325	3,383269469
3,833	0,499571981
3,8335	1,097868582
3,834	0,238026157
3,8345	-0,273326599
3,835	0,682055106
3,8355	-2,010527381
3,836	0,999940382
3,8365	2,867555039
3,837	0,360453542
3,8375	1,007500996
3,838	0,333971045
3,8385	-0,265966662
3,839	0,35668976
3,8395	-1,489359407
3,84	0,035539495
3,8405	3,127217379
3,841	0,03983898
3,8415	1,189690079
3,842	0,177802241
3,8425	0,532784387
3,843	0,826620735
3,8435	-2,385258334
3,844	0,11020471
3,8445	2,999637383
3,845	0,002191952
3,8455	1,00828483
3,846	0,340349118
3,8465	0,556399972
3,847	0,429777026
3,8475	-2,326012083
3,848	0,091531838
3,8485	2,778171938
3,849	0,932004498
3,8495	0,585586845
3,85	0,804215066
3,8505	-0,310720107
3,851	0,814075652
3,8515	-1,684299475
3,852	0,532054254
3,8525	2,843475446
3,853	0,514532614
3,8535	0,7308776
3,854	0,495540603
3,8545	0,330996035
3,855	0,089440813
3,8555	-1,590172288
3,856	0,072513023
3,8565	3,214803359
3,857	0,154600745
3,8575	0,474020563
3,858	0,48679214
3,8585	-0,159644093
3,859	0,764138051
3,8595	-1,661640287
3,86	0,960722876
3,8605	2,609478531
3,861	0,456882678
3,8615	1,214351059
3,862	0,808543863
3,8625	0,315295048
3,863	0,672753061
3,8635	-1,745804083
3,864	0,699554427
3,8645	3,37296789
3,865	0,403008159
3,8655	0,433346894
3,866	0,055394692
3,8665	-0,060363678
3,867	0,420988433
3,8675	-2,278646641
3,868	0,759169051
3,8685	2,690934582
3,869	0,802007435
3,8695	1,359059566
3,87	0,420539193
3,8705	0,210627146
3,871	0,185226211
3,8715	-1,839342937
3,872	0,780987507
3,8725	3,068672948
3,873	0,290969778
3,8735	1,311815334
3,874	0,413129963
3,8745	0,131964359
3,875	0,130116122
3,8755	-1,492773285
3,876	0,622889318
3,8765	2,925093109
3,877	0,989368208
3,8775	1,356188404
3,878	0,609705431
3,8785	-0,1510431
3,879	0,20139195
3,8795	-1,623288724
3,88	0,686841158
3,8805	2,556125138
3,881	0,785222589
3,8815	0,883344021
3,882	0,656707007
3,8825	-0,047220732
3,883	0,188607905
3,8835	-1,689051129
3,884	0,987154073
3,8845	3,075259447
3,885	0,172482693
3,8855	1,223654934
3,886	0,164318128
3,8865	0,529207091
3,887	0,558836932
3,8875	-2,369276223
3,888	0,348052055
3,8885	2,802855057
3,889	0,986153979
3,8895	1,001936338
3,89	0,81759033
3,8905	0,205962347
3,891	0,439433006
3,8915	-2,12086211
3,892	0,281601116
3,8925	2,586888402
3,893	0,163275575
3,8935	1,315418681
3,894	0,332617147
3,8945	-0,2155997
3,895	0,541001578
3,8955	-1,480766834
3,896	0,226644147
3,8965	2,621376174
3,897	0,852201413
3,8975	0,543909778
3,898	0,795649599
3,8985	-0,222803789
3,899	0,627186294
3,8995	-2,257704081
3,9	0,122009436
3,9005	3,007335235
3,901	0,258594523
3,9015	0,492846964
3,902	0,683389092
3,9025	0,579755558
3,903	0,251156946
3,9035	-2,220992127
3,904	0,890482134
3,9045	2,590152945
3,905	0,602910351
3,9055	1,051049631
3,906	0,800228302
3,9065	-0,027695877
3,907	0,445226666
3,9075	-1,749649309
3,908	0,738901602
3,9085	2,887140722
3,909	0,0027408
3,9095	0,552883762
3,91	0,619279219
3,9105	0,458804992
3,911	0,57374932
3,9115	-2,327885857
3,912	0,652749639
3,9125	3,041609152
3,913	0,186482257
3,9135	1,402265058
3,914	0,588334008
3,9145	-0,3472898
3,915	0,28837182
3,9155	-1,461792957
3,916	0,562252047
3,9165	3,265989376
3,917	0,02918642
3,9175	0,832723882
3,918	0,333059382
3,9185	-0,204334434
3,919	0,080241504
3,9195	-2,019330611
3,92	0,327646272
3,9205	3,397631877
3,921	0,815221545
3,9215	1,044428034
3,922	0,125861886
3,9225	0,272804039
3,923	0,685316762
3,9235	-1,833532898
3,924	0,738721122
3,9245	2,698332764
3,925	0,335731138
3,9255	0,672154534
3,926	0,722260376
3,9265	0,125070905
3,927	0,407525491
3,9275	-2,369466408
3,928	0,941605102
3,9285	2,477012838
3,929	0,568569581
3,9295	1,170637299
3,93	0,593444217
3,9305	0,048625548
3,931	0,593856565
3,9315	-2,109029119
3,932	0,504441337
3,9325	3,285063373
3,933	0,892505182
3,9335	1,167281914
3,934	0,55481965
3,9345	0,206415005
3,935	0,326522411
3,9355	-1,883794487
3,936	0,443802062
3,9365	2,944392395
3,937	0,431045417
3,9375	0,419605838
3,938	0,032094882
3,9385	0,044774535
3,939	0,904286587
3,9395	-2,339673439
3,94	0,460569341
3,9405	2,621663338
3,941	0,347336078
3,9415	0,635267922
3,942	0,878044663
3,9425	0,299481961
3,943	0,2741398
3,9435	-2,293720439
3,944	0,138725297
3,9445	3,109976509
3,945	0,138410497
3,9455	0,660462723
3,946	0,903497224
3,9465	0,580277678
3,947	0,575786427
3,9475	-2,199803193
3,948	0,593258377
3,9485	2,762309738
3,949	0,050315497
3,9495	1,177551563
3,95	0,77198886
3,9505	-0,293411716
3,951	0,597087532
3,9515	-1,890525515
3,952	0,271663185
3,9525	2,622016347
3,953	0,465597959
3,9535	1,39153089
3,954	0,561259615
3,9545	0,034253574
3,955	0,107316905
3,9555	-1,711797666
3,956	0,5561177
3,9565	2,460626076
3,957	0,536015163
3,9575	0,706056399
3,958	0,567197769
3,9585	0,071782986
3,959	0,836546289
3,9595	-2,138394537
3,96	0,850364879
3,9605	2,890131271
3,961	0,969881933
3,9615	0,491452507
3,962	0,736972613
3,9625	-0,019731557
3,963	0,296320416
3,9635	-2,403490436
3,964	0,209630814
3,9645	2,461466793
3,965	0,985206462
3,9655	0,999829389
3,966	0,854534556
3,9665	-0,008064077
3,967	0,830122813
3,9675	-1,804429862
3,968	0,120915734
3,9685	2,428398418
3,969	0,996640804
3,9695	0,7736075
3,97	0,540039146
3,9705	0,255427162
3,971	0,358048476
3,9715	-2,193850234
3,972	0,166342505
3,9725	3,167162058
3,973	0,700265456
3,9735	1,087220192
3,974	0,329533628
3,9745	-0,004376553
3,975	0,322695306
3,9755	-2,333984688
3,976	0,794860296
3,9765	2,721837256
3,977	0,900362387
3,9775	1,324217103
3,978	0,955438821
3,9785	0,166384085
3,979	0,973571002
3,9795	-2,368793866
3,98	0,320421503
3,9805	3,323785517
3,981	0,665414665
3,9815	0,869494179
3,982	0,162649866
3,9825	-0,271626355
3,983	0,112744382
3,9835	-2,074926113
3,984	0,706367902
3,9845	2,983621052
3,985	0,495113559
3,9855	1,082683741
3,986	0,700849941
3,9865	-0,150032612
3,987	0,32295687
3,9875	-1,929155181
3,988	0,761295197
3,9885	3,079551005
3,989	0,851988006
3,9895	0,559881181
3,99	0,309325105
3,9905	0,166140976
3,991	0,568092429
3,9915	-1,77060396
3,992	0,254409735
3,9925	3,345108736
3,993	0,331552342
3,9935	0,906540761
3,994	0,703780153
3,9945	0,002422141
3,995	0,775147097
3,9955	-2,101241412
3,996	0,473384583
3,9965	2,950051768
3,997	0,078542693
3,9975	1,223395389
3,998	0,164037127
3,9985	-0,144772826
3,999	0,207364264
3,9995	-2,051432111
4	0,531360102
4,0005	2,654886804
4,001	0,796686756
4,0015	0,446953221
4,002	0,917052014
4,0025	0,24395114
4,003	0,541776348
4,0035	-2,133775207
4,004	0,64637011
4,0045	3,286982686
4,005	0,619024958
4,0055	1,160754274
4,006	0,729256658
4,0065	0,279125711
4,007	0,796725152
4,0075	-1,953665925
4,008	0,983135264
4,0085	3,288959763
4,009	0,641473391
4,0095	1,228210791
4,01	0,805514248
4,0105	0,537931926
4,011	0,044053518
4,0115	-1,662616401
4,012	0,82263177
4,0125	3,075320434
4,013	0,795629347
4,0135	0,960366272
4,014	0,215318137
4,0145	0,359991115
4,015	0,842618137
4,0155	-2,409980684
4,016	0,713206271
4,0165	2,972060797
4,017	0,444352702
4,0175	1,267159066
4,018	0,417178991
4,0185	0,057668787
4,019	0,210818604
4,0195	-1,612048101
4,02	0,553493743
4,0205	2,631451157
4,021	0,566582897
4,0215	1,118490414
4,022	0,998038021
4,0225	-0,364126731
4,023	0,949375663
4,0235	-2,390417408
4,024	0,679204278
4,0245	3,054592301
4,025	0,005541067
4,0255	0,597880005
4,026	0,983074745
4,0265	0,137017998
4,027	0,743472397
4,0275	-1,625070801
4,028	0,969146381
4,0285	3,070022635
4,029	0,637970691
4,0295	0,981529954
4,03	0,896663745
4,0305	0,216813391
4,031	0,207441338
4,0315	-1,636148975
4,032	0,113505178
4,0325	2,786863709
4,033	0,599149698
4,0335	1,13000441
4,034	0,390418023
4,0345	-0,122918502
4,035	0,888799035
4,0355	-1,773371816
4,036	0,114295295
4,0365	2,534075897
4,037	0,535230258
4,0375	1,040430561
4,038	0,087027672
4,0385	0,077218799
4,039	0,407222192
4,0395	-1,89606675
4,04	0,603931784
4,0405	2,850534398
4,041	0,885339056
4,0415	0,789351916
4,042	0,661782478
4,0425	-0,074704974
4,043	0,80032935
4,0435	-1,641092478
4,044	0,769355355
4,0445	2,71985914
4,045	0,158980435
4,0455	1,374337915
4,046	0,818933703
4,0465	0,5352484
4,047	0,74867334
4,0475	-2,256335342
4,048	0,544378805
4,0485	2,511218292
4,049	0,679492851
4,0495	0,600460986
4,05	0,303081222
4,0505	0,477702714
4,051	0,493464815
4,0515	-1,450151845
4,052	0,14311185
4,0525	2,705260662
4,053	0,117322079
4,0535	1,265134633
4,054	0,387722073
4,0545	0,556383471
4,055	0,775397805
4,0555	-1,486366329
4,056	0,283091509
4,0565	2,763947063
4,057	0,005807917
4,0575	1,407255163
4,058	0,378558327
4,0585	0,262581619
4,059	0,162488011
4,0595	-1,680655456
4,06	0,577442016
4,0605	2,670119702
4,061	0,169189428
4,0615	1,391968727
4,062	0,56163262
4,0625	0,209395809
4,063	0,411335983
4,0635	-2,027344912
4,064	0,349311597
4,0645	3,146619572
4,065	0,196530626
4,0655	0,679500565
4,066	0,038116473
4,0665	-0,158290012
4,067	0,269466466
4,0675	-2,367878609
4,068	0,49899553
4,0685	2,800243026
4,069	0,780057573
4,0695	1,090729693
4,07	0,536117704
4,0705	0,166380612
4,071	0,973868373
4,0715	-2,400919379
4,072	0,356066092
4,0725	3,293762915
4,073	0,79644219
4,0735	0,978414611
4,074	0,032764212
4,0745	0,346581992
4,075	0,829765972
4,0755	-1,638232257
4,076	0,53688204
4,0765	2,418270718
4,077	0,536364406
4,0775	0,451819011
4,078	0,996798271
4,0785	0,276243787
4,079	0,658032189
4,0795	-2,242489087
4,08	0,142798497
4,0805	3,132399588
4,081	0,757912547
4,0815	0,849004413
4,082	0,943483971
4,0825	0,49281513
4,083	0,094604526
4,0835	-1,987555757
4,084	0,332394439
4,0845	3,321731942
4,085	0,988320356
4,0855	0,798906232
4,086	0,508902719
4,0865	0,435909187
4,087	0,719810734
4,0875	-1,556977635
4,088	0,531691719
4,0885	2,441239708
4,089	0,680935815
4,0895	0,528694077
4,09	0,554946369
4,0905	0,17665911
4,091	0,681746047
4,0915	-2,186619464
4,092	0,06392666
4,0925	2,483489687
4,093	0,327276261
4,0935	0,982447583
4,094	0,048439158
4,0945	0,234216882
4,095	0,139126894
4,0955	-2,152760965
4,096	0,922448791
4,0965	2,8522747
4,097	0,267740299
4,0975	0,789444181
4,098	0,773902788
4,0985	0,346263387
4,099	0,499572782
4,0995	-1,756707957
4,1	0,034604761
4,1005	3,01316924
4,101	0,495374019
4,1015	1,35809036
4,102	0,96589332
4,1025	-0,18146595
4,103	0,548525684
4,1035	-1,826963479
4,104	0,561927564
4,1045	2,766830592
4,105	0,238980388
4,1055	1,09820443
4,106	0,707907922
4,1065	-0,308094037
4,107	0,382639505
4,1075	-1,672274636
4,108	0,202028081
4,1085	3,17428793
4,109	0,728415173
4,1095	0,568568452
4,11	0,269996978
4,1105	0,584626615
4,111	0,148877984
4,1115	-1,982879972
4,112	0,893237358
4,1125	3,280142064
4,113	0,378556655
4,1135	0,638679521
4,114	0,468565535
4,1145	0,331141166
4,115	0,69202443
4,1155	-1,921749954
4,116	0,594656243
4,1165	3,166337199
4,117	0,287138365
4,1175	0,543892724
4,118	0,433337838
4,1185	-0,310318307
4,119	0,460833839
4,1195	-1,870090094
4,12	0,751196532
4,1205	2,685400865
4,121	0,086052923
4,1215	0,904553087
4,122	0,943515286
4,1225	-0,365167542
4,123	0,646358493
4,1235	-1,497359564
4,124	0,816237026
4,1245	2,755302339
4,125	0,748385727
4,1255	0,928328379
4,126	0,704529447
4,1265	-0,046506954
4,127	0,994419495
4,1275	-1,741204888
4,128	0,510253016
4,1285	3,255690995
4,129	0,124184962
4,1295	1,285052768
4,13	0,76448681
4,1305	-0,368570418
4,131	0,614891476
4,1315	-1,961809285
4,132	0,013159156
4,1325	2,584579512
4,133	0,372866299
4,1335	1,193606865
4,134	0,915668487
4,1345	0,380083708
4,135	0,809127253
4,1355	-2,238933867
4,136	0,383592309
4,1365	3,209544564
4,137	0,389708657
4,1375	1,123331401
4,138	0,575422468
4,1385	-0,199182531
4,139	0,707717353
4,1395	-1,590283756
4,14	0,31925774
4,1405	3,360197598
4,141	0,405061852
4,1415	1,125571358
4,142	0,230550672
4,1425	-0,414152649
4,143	0,0145621
4,1435	-1,863935987
4,144	0,348759226
4,1445	3,227784967
4,145	0,94657459
4,1455	1,165859488
4,146	0,444381704
4,1465	-0,059786474
4,147	0,929033528
4,1475	-2,155757046
4,148	0,644847037
4,1485	3,209881655
4,149	0,229978985
4,1495	0,461113934
4,15	0,285131506
4,1505	0,007771995
4,151	0,58097481
4,1515	-1,457533154
4,152	0,591513057
4,1525	3,310819027
4,153	0,973514532
4,1535	0,798901655
4,154	0,778595003
4,1545	0,207304796
4,155	0,108339613
4,1555	-2,386538434
4,156	0,484269264
4,1565	3,161814133
4,157	0,737298356
4,1575	0,792025954
4,158	0,785846349
4,1585	-0,192834637
4,159	0,062345415
4,1595	-2,161074662
4,16	0,182938954
4,1605	3,19866016
4,161	0,859692928
4,1615	1,238487988
4,162	0,0359793
4,1625	-0,170232194
4,163	0,600390644
4,1635	-1,864020405
4,164	0,851451517
4,1645	3,110155588
4,165	0,779302218
4,1655	0,852671372
4,166	0,144703122
4,1665	0,281869785
4,167	0,496906619
4,1675	-2,245382025
4,168	0,011893237
4,1685	3,356876072
4,169	0,738923947
4,1695	1,315467161
4,17	0,742386614
4,1705	0,526157355
4,171	0,069067543
4,1715	-1,631950592
4,172	0,863144056
4,1725	3,334760421
4,173	0,06294575
4,1735	1,172507835
4,174	0,386994281
4,1745	-0,090806316
4,175	0,680039388
4,1755	-1,912182962
4,176	0,820433575
4,1765	2,722153679
4,177	0,853013882
4,1775	0,477647459
4,178	0,375563729
4,1785	-0,11914703
4,179	0,886692329
4,1795	-2,016449226
4,18	0,037948228
4,1805	2,471527467
4,181	0,752295652
4,1815	0,473871139
4,182	0,209947644
4,1825	0,034582135
4,183	0,986089303
4,1835	-1,491535234
4,184	0,618868278
4,1845	3,233455616
4,185	0,397318405
4,1855	0,897476519
4,186	0,115612446
4,1865	-0,248330456
4,187	0,360984004
4,1875	-2,307610484
4,188	0,95188343
4,1885	3,004400816
4,189	0,679857785
4,1895	0,871746275
4,19	0,56273819
4,1905	0,225048373
4,191	0,044124608
4,1915	-2,149406737
4,192	0,951924268
4,1925	2,965884205
4,193	0,28723252
4,1935	1,002846521
4,194	0,049513093
4,1945	-0,121503718
4,195	0,112250327
4,1955	-2,320260463
4,196	0,515510915
4,1965	2,888063493
4,197	0,759504515
4,1975	1,198856414
4,198	0,35570828
4,1985	-0,206274034
4,199	0,837770096
4,1995	-2,383258653
4,2	0,972419588
4,2005	2,506720972
4,201	0,880877714
4,2015	0,425462612
4,202	0,749327786
4,2025	0,17743658
4,203	0,088658179
4,2035	-1,573370445
4,204	0,87579573
4,2045	2,56084013
4,205	0,881488549
4,2055	1,377860706
4,206	0,588552696
4,2065	0,53570358
4,207	0,38392978
4,2075	-2,087442659
4,208	0,706137752
4,2085	3,319289951
4,209	0,337748387
4,2095	0,692988993
4,21	0,197716623
4,2105	-0,392382961
4,211	0,096828515
4,2115	-2,38231723
4,212	0,941141867
4,2125	2,668921024
4,213	0,131378172
4,2135	1,349998397
4,214	0,406874345
4,2145	-0,342257024
4,215	0,380618934
4,2155	-1,51502237
4,216	0,686113829
4,2165	2,549350104
4,217	0,138424751
4,2175	0,450677708
4,218	0,28855048
4,2185	-0,398972905
4,219	0,525816473
4,2195	-1,800595447
4,22	0,386330409
4,2205	3,244713977
4,221	0,391161882
4,2215	0,962136077
4,222	0,194741214
4,2225	-0,330999166
4,223	0,500057308
4,2235	-2,017108456
4,224	0,230578722
4,2245	2,698713828
4,225	0,118569217
4,2255	0,774345742
4,226	0,077895656
4,2265	-0,053931938
4,227	0,719456929
4,2275	-1,665446826
4,228	0,762541495
4,2285	3,295239941
4,229	0,463322572
4,2295	1,022866431
4,23	0,419512567
4,2305	-0,211640062
4,231	0,139754798
4,2315	-1,430678636
4,232	0,123778094
4,2325	2,978019665
4,233	0,723522504
4,2335	0,973371855
4,234	0,218780901
4,2345	0,518114047
4,235	0,70539248
4,2355	-1,645802163
4,236	0,721907395
4,2365	2,815968593
4,237	0,779830873
4,2375	0,563667465
4,238	0,063264886
4,2385	-0,122474031
4,239	0,727621593
4,2395	-2,239924258
4,24	0,362437919
4,2405	2,987599107
4,241	0,901750977
4,2415	1,232441108
4,242	0,830973681
4,2425	0,164206757
4,243	0,831851029
4,2435	-2,325383369
4,244	0,067287504
4,2445	3,181957485
4,245	0,647349713
4,2455	0,760066555
4,246	0,994885131
4,2465	0,528897596
4,247	0,508330579
4,2475	-1,85385845
4,248	0,740199392
4,2485	3,322875551
4,249	0,933942682
4,2495	1,205908135
4,25	0,452586461
4,2505	0,22141119
4,251	0,634474039
4,2515	-1,928621902
4,252	0,559646581
4,2525	2,685804922
4,253	0,030268055
4,2535	0,503657466
4,254	0,400872562
4,2545	-0,027727604
4,255	0,337865434
4,2555	-2,041178278
4,256	0,484441627
4,2565	2,826753335
4,257	0,805822796
4,2575	0,539003666
4,258	0,80585615
4,2585	0,300086172
4,259	0,906439539
4,2595	-1,93095441
4,26	0,713049503
4,2605	2,559902561
4,261	0,016269423
4,2615	0,447078083
4,262	0,459223059
4,2625	-0,125668708
4,263	0,240852057
4,2635	-1,978322588
4,264	0,386434144
4,2645	3,205211285
4,265	0,890617438
4,2655	0,870800576
4,266	0,61680747
4,2665	-0,227735799
4,267	0,903971563
4,2675	-1,708216592
4,268	0,560881558
4,2685	2,671105066
4,269	0,455966246
4,2695	1,138603432
4,27	0,70272843
4,2705	0,433246354
4,271	0,068225943
4,2715	-1,628060443
4,272	0,968410949
4,2725	3,105462896
4,273	0,381513481
4,2735	1,218434927
4,274	0,782754806
4,2745	-0,247762541
4,275	0,780926195
4,2755	-1,72644974
4,276	0,63303175
4,2765	3,113313908
4,277	0,477954255
4,2775	0,441125014
4,278	0,210773253
4,2785	-0,273027672
4,279	0,098772339
4,2795	-1,960401773
4,28	0,128773921
4,2805	3,365828913
4,281	0,796737145
4,2815	0,454686268
4,282	0,124917549
4,2825	0,212214505
4,283	0,996512166
4,2835	-1,969813685
4,284	0,143421888
4,2845	2,516779882
4,285	0,096088472
4,2855	1,286185355
4,286	0,92909519
4,2865	0,242597323
4,287	0,860503794
4,2875	-2,368637124
4,288	0,560897199
4,2885	3,033469331
4,289	0,571166268
4,2895	0,575070759
4,29	0,316580835
4,2905	-0,306164264
4,291	0,129732036
4,2915	-1,608293734
4,292	0,546793533
4,2925	2,690809711
4,293	0,679191835
4,2935	0,482953664
4,294	0,674633346
4,2945	0,129344155
4,295	0,479199822
4,2955	-1,978687696
4,296	0,856819755
4,2965	2,991215233
4,297	0,797573405
4,2975	0,977366025
4,298	0,917221758
4,2985	-0,273746647
4,299	0,796574639
4,2995	-2,290692683
4,3	0,820157169
4,3005	3,150055747
4,301	0,997450947
4,3015	0,463886659
4,302	0,501423903
4,3025	-0,029471625
4,303	0,335925706
4,3035	-1,893143052
4,304	0,904558799
4,3045	2,951407588
4,305	0,23985593
4,3055	0,776327522
4,306	0,792082658
4,3065	0,545665635
4,307	0,874265377
4,3075	-1,586826312
4,308	0,341178693
4,3085	3,365119985
4,309	0,239883248
4,3095	1,217193344
4,31	0,176832203
4,3105	-0,320358631
4,311	0,612611656
4,3115	-2,325904044
4,312	0,727830609
4,3125	2,669406172
4,313	0,346466872
4,3135	1,296961323
4,314	0,889587023
4,3145	0,48092932
4,315	0,541343256
4,3155	-1,624147258
4,316	0,107107683
4,3165	2,962297301
4,317	0,206975141
4,3175	1,020998386
4,318	0,108497545
4,3185	-0,26231455
4,319	0,090456933
4,3195	-1,446953973
4,32	0,476406051
4,3205	3,371110492
4,321	0,128025193
4,3215	1,10761391
4,322	0,241113485
4,3225	0,217100654
4,323	0,092641859
4,3235	-2,305618563
4,324	0,123960622
4,3245	2,55284432
4,325	0,540109003
4,3255	0,857555693
4,326	0,977587318
4,3265	0,400360632
4,327	0,457843774
4,3275	-2,262190119
4,328	0,0704649
4,3285	3,208953787
4,329	0,679844573
4,3295	0,781656939
4,33	0,374318259
4,3305	0,500961275
4,331	0,867480661
4,3315	-2,009236382
4,332	0,796624267
4,3325	3,247051572
4,333	0,23063612
4,3335	0,898100701
4,334	0,868830129
4,3345	0,077507952
4,335	0,677434648
4,3355	-2,392098682
4,336	0,510197131
4,3365	2,846662823
4,337	0,521757757
4,3375	1,38534359
4,338	0,726890671
4,3385	0,002413644
4,339	0,439637908
4,3395	-1,682871496
4,34	0,818120825
4,3405	2,875821489
4,341	0,309642656
4,3415	0,913567001
4,342	0,474361177
4,3425	-0,065748628
4,343	0,915961501
4,3435	-2,394268446
4,344	0,65413774
4,3445	3,40735091
4,345	0,709624739
4,3455	1,305991736
4,346	0,866451321
4,3465	0,536412822
4,347	0,302164011
4,3475	-2,370263511
4,348	0,105104737
4,3485	2,915608232
4,349	0,929663544
4,3495	0,841055583
4,35	0,30452911
4,3505	-0,029005515
4,351	0,454758162
4,3515	-1,618187763
4,352	0,610343582
4,3525	2,654244611
4,353	0,003291141
4,3535	0,49189634
4,354	0,457677249
4,3545	-0,013901363
4,355	0,111083251
4,3555	-2,026043824
4,356	0,070157334
4,3565	3,366385414
4,357	0,209181655
4,3575	1,049826487
4,358	0,892936615
4,3585	-0,02980523
4,359	0,747426907
4,3595	-1,632706541
4,36	0,276372194
4,3605	3,029675162
4,361	0,15691367
4,3615	1,379747902
4,362	0,393987218
4,3625	-0,103092656
4,363	0,869999031
4,3635	-1,970753169
4,364	0,593735606
4,3645	3,07873162
4,365	0,422913077
4,3655	0,743512642
4,366	0,315697718
4,3665	0,457980385
4,367	0,970916525
4,3675	-1,418480495
4,368	0,770986172
4,3685	3,040492747
4,369	0,380764789
4,3695	1,249707124
4,37	0,212221959
4,3705	0,196886722
4,371	0,428408431
4,3715	-2,130282706
4,372	0,875881303
4,3725	3,226931824
4,373	0,633166969
4,3735	0,864585162
4,374	0,331751427
4,3745	0,462687916
4,375	0,85720109
4,3755	-2,204502286
4,376	0,716191751
4,3765	2,966718644
4,377	0,667306231
4,3775	1,140191304
4,378	0,612622876
4,3785	-0,069414332
4,379	0,675616487
4,3795	-1,83350889
